NU_ANO_SAEB|CO_UF|CO_MUNICIPIO|IN_CAPITAL|IN_PREENCHIMENTO|CO_TRATAMENTO|DT_PREENCHIMENTO|MG1Q01|MG1Q02|MG1Q03|MG1Q04|MG1Q05|MG1Q06|MG1Q07|MG1Q08_A|MG1Q08_B|MG1Q08_C|MG1Q08_D|MG1Q08_E|MG1Q08_F|MG1Q08_G|MG1Q09|MG1Q10|MG1Q11|MG1Q12|MG1Q13|MG2Q01|MG2Q02|MG2Q03|MG2Q04|MG2Q05|MG2Q06|MG2Q07|MG2Q08|MG2Q09|MG2Q10|MG2Q11|MG2Q12|MG2Q13|MG2Q14|MG2Q15|MG2Q16|MG2Q17|MG2Q18|MG2Q19|MG2Q20|MG2Q21|MG2Q22|MG2Q23|MG2Q24|MG2Q25|MG2Q26|MG2Q27|MG2Q28|MG2Q29|MG2Q30|MG2Q31|MG2Q32|MG2Q33|MG2Q34|MG2Q35_A|MG2Q35_B|MG2Q35_C|MG2Q35_D|MG2Q35_E|MG2Q35_F|MG2Q35_G|MG2Q35_H|MG2Q35_I|MG2Q35_J|MG2Q36|MG2Q37|MG2Q38|MG2Q39|MG2Q40|MG2Q41|MG2Q42|MG3Q01|MG3Q02|MG3Q03|MG3Q04|MG3Q05|MG3Q06|MG3Q07|MG3Q08|MG3Q09|MG3Q10|MG3Q11|MG3Q12|MG3Q13|MG3Q14|MG3Q15|MG3Q16|MG3Q17|MG3Q18|MG3Q19|MG3Q20|MG3Q21|MG4Q01|MG4Q02|MG4Q03|MG4Q04|MG4Q05|MG4Q06|MG4Q07|MG4Q08|MG4Q09|MG4Q10|MG5Q01|MG5Q02_A|MG5Q02_B|MG5Q02_C|MG5Q02_D|MG5Q02_E|MG5Q02_F|MG5Q02_G|MG5Q03|MG5Q04_A|MG5Q04_B|MG5Q04_C|MG5Q05_A|MG5Q05_B|MG5Q05_C|MG5Q05_D|MG5Q05_E|MG5Q05_F|MG5Q05_G|MG5Q06|MG5Q07_A|MG5Q07_B|MG5Q07_C|MG5Q07_D|MG5Q07_E|MG5Q07_F|MG5Q07_G|MG5Q07_H|MG5Q07_I|MG5Q08|MG6Q01|MG6Q02|MG6Q03|MG6Q04|MG6Q05_A|MG6Q05_B|MG6Q05_C|MG6Q05_D|MG6Q06|MG6Q07|MG6Q08_A|MG6Q08_B|MG6Q08_C|MG6Q08_D|MG6Q08_E|MG6Q08_F|MG6Q08_G|MG6Q08_H|MG6Q09_A|MG6Q10|MG7Q01
2021|11|1101484|0|1|0|21OCT2021|B|54|C|B|B||A|A||||||||30|1|A|B|A|A|B|A|A|9|A|A|A|B|A|A|||A|B|B|B|B|B|B||B|A|B|B|B|A|B|A|A|B|B|||||D|E|F||||||A|A|A|A|A|A|A|0|A|A|A|A|A|A|A|A|A|A|||A|A|A|A|A|A|A|A|A|B|0|A|A|A|A|A|A|A||B||||||B|||||||||||A|A|B|C||E|F|G|H|||C|A|A|C|A||C||A|A|A||C|||||||B|
2021|11|1101492|0|1|0|24NOV2021|A|41|A|B|C|A|A|A|||D|E|F|||20|2|A|B|A|A|A|A|A|266|A|A|A|A|A|A|B||B|A|A|A|A|A|B||A|A|A|A|A|A|A|A|A|A|B|||B||D||||H||||A|A|A|A|A|A|A|25|B|A|A|A|B|A|A|A|A|A|A|A||||||||A|B|B|5|B|A|A|A|A||A|A|B|C||E|||A||B||||||||G|A|A|B|C|D|E|F|G|H|||A|A|A|A|A|B|C|D|A|A|A|B|C||E|||||B|
2021|11|1101500|0|1|0|30NOV2021|A|39|C|B|D|A|B|||||||||||B|B|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|11|1101559|0|1|0|19OCT2021|B|49|A|B|C|A|A|A||||||||24|5|A|B|B|A|B|B|B|6|A|A|A|A|A|A|B||A|A|A|A|A|B|B||A|A|A|B|A|B|B|A|A|A|B||||C|D|||G|||||A|A|A|A|A|A|A|2|A|A|A|A|B|A|B||B|B||||||||||A|B|B|2|B|A|A|A|B||A|A|B||||||B|||||||||||B|||||||||||B|A|A|B|A|B|C||A|A|A|B|C|||||||B|
2021|11|1101609|0|1|0|14OCT2021|A|36|C|B|||A|A||C|D|E||||11|2|A|B|A|A|A|A|A|236|A|A|A|B|A|A|B||A|B|A|B|A|B|B||A|A|A|B||A|B|A|A|B||||B|C|D||||||||B|A|A|B|A|B|A|1|A|A|A|A|B|A|A|A|A|A|B|B||||||||||||||||||A|||C|D||||A||B|C||||D||||A|A|B|C|D|||||||C|A|A|A|A||C||A|A|A||C|D|E|||||B|
2021|11|1101708|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|11|1101757|0|1|0|23DEC2021|A|35|C|B|C|A|A|A||||E||||5|1|A|B|A|A|B|A|A|12|B|A|A|B|A|A|B||A|B|B|B|B|B|B||A|A|B|B|A|A|B|A|A|A|B|||B||D|||G|||||A|A|A|A|A|A|A|1|B|A|A|A|B|A|A|A|B|B||||||||||A|B|A|1|B|A|A|A|A||A|A|B||||||A||B|C||B||||||A|||||||||||A|A|A|A|A|B|C||A|A|A||C||E|||||B|
2021|11|1101807|0|1|0|01DEC2021|A|51|C|A|D|A|A|A|||D|||||30|3|B|B|B|A|A|B|B|13|A|A|A||A|B|B||A|B|B|B|B|B|B||C|A|A|A|A|A|B|B|A|B|B|||B|C|||F||||||B|A|A|A|A|B|A|26|B|B|A|A|B|A|B||B|B||||||||||A|B|B|93|B|A|A|A|B||A|A|B||||||B|||||||||||B|||||||||||B|A|A|A|A|B|C||A|A|A|B|C|D|E|||||B|Sem sujestão.
2021|12|1200013|0|1|0|14OCT2021|A|41|C|B|D|A|B|||||||||||A|B|A|A|B|A|A|13|A|A|A|A|A|B|A|UNDIME E SECRETARIO OBRAS E OUTROS.|B|B|A|B|B|A|B||A|A|A|B|A|A|B|A|A|B|B|||B||D|||||I|||A|A|A|A|A|B|A|2|A|B|B|A|B|A|B||B|B||||||||||A|A|A|4|B|B|B|A|B||A|A|B|C|||||B|||||||||||A|A|B|||E|F|G||||B|A|A|A||B|||A|B|A|B|C|||||||B|Nenhuma no momento.
2021|12|1200054|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|12|1200104|0|1|0|04NOV2021|B|52|C|B|D|A|A|A||C|D|||||25|5|A|B|B|A|A|A|A|32|A|A|A|A|A|A|B||B|A|A|A|B|A|B||A|A|A|A|A|A|A|A|A|B|B|||B||D|||G|||||A|A|A|A|A|A|A|116|B|A|A|A|A|A|A|A|B|B||||||||||A|A|B|256|B|A|A|A|A|A|A|A|B|C|||||B|||||||||||A|A|B|C|||F|G||||B|A|A|A||B|||A|A|A|||||||||B|Contemplado!
2021|12|1200138|0|1|0|14OCT2021|B|70|A|B|D|A|A|A|||D|E||||30|2|A|B|B|A|B|B|B|17|A|A|A|A|A|A|B||B|A|B|A|B|A|B||A|B|A|A|A|A|A|B|B|A|B|||||D|||G|H||||B|A|A|A|A|A|A|2|B|A|A|A|B|A|B||B|B||||||||||A|B|B|5|B|A|A|A|B||A|A|B|C||E|||A||B|C||B|C|D||||B|||||||||||B|A|A|A||B|||A|B|A|B|C|||||||B|Naõ tenho sujestões.
2021|12|1200179|0|1|0|30NOV2021|B|47|A|B|D|A|A|A|||D|||||27|1|A|B|A|A|B|A|B|20|A|A|A|A|A|A|||B|B|A|A|B|A|||A|A|A|A|A|A|B|A|A|A||||B||D|||||I|||B|A|B|B|B|B|A|1|A|A|A|A|B|A|A|A|B|B||||||||||A|B|B|3|A|A|A|A|A||A|A|B|C|||||A||B|C||B||||||A|||||||||||B|A|A|A||B|||A|A|A|||||||||B|Não
2021|12|1200203|0|1|0|02DEC2021|A||C|||||||||||||||||A|A|B|A|B|92|A|A|A|A|A|A|B||B|A|A|A|A|A||||||||||||||||||||||||||||||||A|8|A|A|A|A|A|A|B||A|A|B|A|B|A|A|A|A|A|A|A|A||45|A|A|A|A|B||A|A|B|C|D|E|||A||B|C||||D||||A|A|B|C|D|E|F|G|H||||A|A|A||B|||A|A|A|B|C|||||||B|
2021|12|1200252|0|1|0|14OCT2021|B|57|C|B|D|A|A|A|||D|||||30|5|A|B|A|A|B|A|A|||||||||||||||||||||||||||||||||||||||||||||||A|70|A|A|A|A|A|A|A|A|B|B||||||||||A|A|B|145|A|A|A|A|A|A|A|A|B|C|||||A||B|||B||||||A|||||||||||B|A|A|A|A||||A||A|B|C|||||||B|
2021|12|1200302|0|1|0|18OCT2021|B|57|C|B|D|A|A|A||C|D|E||||30|4|A|B|A|A|B|A|B|109|B|A|A|A|A|A|B||B|A|A|A|B|A|B||A|A|A|A|A|A|A|A|B|A|B||A|B||D||||||||A|A|A|A|A|A|A|2|A|A|A|A|A|B|A|A|B|B||||||||||A|B|A|7|A|A|B|A|A|A|A|A|B|||E|||A|A|B|||B||||||A|A|B|C|D|E||||||A|A|A|B||B|||A|A|A|B|C|||||||B|
2021|12|1200328|0|1|0|06DEC2021|B|50|A|B|D|A|A|A||||||||30|9|A|B|A|A|B|A|B|45|A|A|A|B|A|A|A|Sebrae.Secretaria de Turismo.Funtac.Sesi|B|A|A|A|B|A|B||A|A|A|A|A|A|B|A|A|B|A|Volta ao Novo|||||E||G|H||||A|A|A|A|A|B|A|50|A|A|A|A|A|A|B||A|A|B|A|A|A|A|A|A|A|A|A|A|B|20|A|A|A|A|B||A|A|B|C|D||||A||B|C||B||||||A|||C|||F|G|H|||C|C|C|C||B|||A|B||||||||||B|Tema relacionado a Educação Indígena.
2021|12|1200336|0|1|0|14OCT2021|A|56|C|B|D|A|A|||||E||||29|7|A|B|B|A|B|A|B|48|B|A|A|A|A|A|A|SENAC; SEBRAE .|B|A|A|A|B|A|B||A|B|A|B|A|A|A|A|B|B|B||A|B||D||||||||B|A|A|A|A|B|A|3|A|A|A|A|A|A|A|A|B|B||||||||||A|B|B|7|A|A|A|A|A||A|A||C||E|||A||B|||B||||||A|||||||||||B|A|A|A||B|||B|B|A|B|C|||||||B|
2021|12|1200344|0|1|0|07DEC2021|A|54|C|B|C|A|A|A||||||||30|3|B|B|B|A|B|A|B|19|A|A|A|A|A|A|B||A|B|B|B|B|B|B||C|A|A|A|A|A|B|A|A|B|A|Competencias Sóciaemocionais do Programa Volta ao Novo.|A||||||G||I|||A|A|A|A|A|A|A|1|A|A|A|A|B|A|A|A|B|B||||||||||A|A|A|4|A|A|A|A|A||A|A|B|C|D||||A||B|C|||C|||||A|||||||||||B|A|A|A||B|||A|B|A|B|C|D|E|||||B|O questão contempla a Necessidade Educacionais. Portanto, Não Necessita de Sugestões.
2021|12|1200351|0|1|0|24NOV2021|B|34|C|B|C|A|A|A||C||E||||12|4|A|B|A|A|B|A|B|28|A|A|A|B|A|A|B||B|B|A|B|B|A|B||A|B|A|A|A|A|A|B|A|A|B||A|||D|||||I|||A|A|A|A|A|B|A|3|A|A|A|A|B|A|B||B|B||||||||||A|A|B|11|A|A|A|A|B||A|A|B|C|||||A|A|B|C|A|||||||A|||||||||||C|A|A|B||B|||A|B|A||C|||||||B|
2021|12|1200385|0|1|0|09DEC2021|B|49|C|B|C|A|A||||D|||||20|1|A|B|A|A|B|A|B|37|A|A|A|A|A|A|A||B|B|A|A|B|A|B||A|A|A|A|A|A|A|A|A|A|B||A|B||D||||||||B|A|B|B|A|B|A|2|B|A|A|A|B|A|A|A|B|B||||||||||A|B|B|4|B|A|A|A|A||A|A||C|||||B|||||||||||A|||||||||||A|A|A|A||B|||A|B|A|B||||F||||B|Com base no questionário respondido, peço devolutiva em a Secretaria de Educação pode está melhorando no desenvolvimento nas práticas pedagógicas.
2021|12|1200393|0|1|0|01DEC2021|A|51|C|B|C|A|A|A||||||||30|7|A|B|B|A|B|A|A|14|A|A|A|A|A|A|A|Núcleo de educação do estado|A|B|A|B|A|A|A|Através de eleição com a participação da comunidade escolar.|A|A|A|B|A|A|A|A|A|A|B|||B||D|||G||||||A|A|A|A||A|2|A|A|A|A|B|A|A|A|B|B||||||||||A|B|A|5|A|A|A|A|A|A|A|A|B|C|D|E|||A|A|B|C|A|B||||||A|A|B|C|D|E|F|G|H|||C|A|A|C|A|B|C||A|A|A|B||||||||B|Que tenham mais opções de respostas
2021|12|1200401|1|1|0|14OCT2021|B|70|A|B|D|A|A|A|B|C|D|E||G||30|1|A|B|A|A|A|A|A|343|A|A|A|A|A|A|A|UFAC - UNIVERSIDADE FEDERAL DO ACRE.UNINORTE - UNIÃO EDUCACIONAL DO NORTE.INSTITUTO SINGULARIDADES - SÃO PAULO.AMAC - ASSOCIAÇÃO DOS MUNICÍPIOS DO ACRE|B|B|A|B|B|A|A|OS DIRETORES DE ESCOLAS DO MUNICÍPIO DE RIO BRANCO SÃO PROFESSORES CONCURSADOS COM NO MÍNIMO 03 (TRÊS) ANOS DE EXPERIÊNCIA, PASSAM POR CURSO DE FORMAÇÃO, PROVA DE CONHECIMENTOS E ELEIÇÃO PELA COMUNIDADE ESCOLAR.|A|A|A|A|A|A|A|A|A|A|A|RETOMADA SEGURA DAS ATIVIDADES PRESENCIAIS NO CONTEXTO DA PANDEMIA DA COVID-19.||B||D||F||||||A|A|A|A|A|A|A|12|A|A|A|A|A|B|A|A|A|A|A|A|B|B|B|A|B|B|B|A|B|B|28|A|A|A|A|A|A|A|A|B|C|||||A||B||||C|||||A|A|B|||E||||||A|A|A|A||B|C||B|A|A|B|C|||||||B|O QUESTIONÁRIO É CLARO E OBJETIVO, CONTEMPLANDO A ESTRUTURA E O FUNCIONAMENTO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO COMO UM TODO.
2021|12|1200427|0|1|0|30NOV2021|A|46|C|B||||||||||||||||A|A|A|A|A|33|A|A|A|A|A|A|B||B|B|A|B|B|A|B||A|A|A|A|A|A|A|A|A|A|B||A|B|C|||||||||A|A|A|A|A|A|A|2|B|A|A|A|A|A|A|A|B|B||||||||||A|B|A|8|B|A|A|A|A|A|A|A|B|C|||||A||B|C||B||||||A|A|B|C||||||||B|A|A|A|A||||A|A|A||C|||||||B|
2021|12|1200435|0|1|0|17NOV2021|A|48|C|B|C|A|A|A||||||||12|1|A|B|B|A|A|A|B|230|B|A|A|A|A|A|B||B|B|A|B|B|A|||A|A|A||A|A|B|A|A|A|||||||||G|H|I|||B|A|A||B|B|A|55|A|A|A|A|B|A|A|A|B|B||||||||||A|A|A|5|A|A|A|A|A|A|A|A||C|||||A||B|C||B||||||A|A||C|||||H|||C|B|A|A||B|||A|B|||||E|||||B|
2021|12|1200450|0|1|0|18OCT2021|A|48|C|B|E|A|A|A|B|||||G|Coordenador de Curso de Ensino Superior|13||B|A|A|A|B|A|B|35|A|A|A|A|A|A|A|Ministério Público, Secretaria de Meio Ambiente, secretaria de Esporte e Secretaria de Cultura.|B|A|A|A|B|A|A|Certidão Negativa Criminal e Eleitoral|A|A|A|A|A|A|A|A|A|A|A|Retorno as aulas presencias e as competências socioemocionais.||B||D|||G|||||A|A|A|A|A|A|A|102|B|A|A|A|B|A|A|A|A|A|A|A|A|B|B|B|B|B|B|A|A|B|228|A|A|A|A|A|A|A|A|B|C|||||A||B|C||B||||||A|A|B|C||E|F|G||||A|A|A|A||B|||A|B|A|B|C|||||||B|Não.
2021|12|1200500|0|1|0|09DEC2021|A|51|C|B|D|A|A|A||||E||||30|5|A|B|A|A|B|B|B|56|A|A|A|A|A|A|||B|B|A|B|B|A|||A|A|A|A|A|A|A|A|A|B|B|||B||D|||G|||||A|A|A|A|A|B|A|2|A|A|A|A|B|A|B||B|B||||||||||A||B|13|A|A|A|A|B||A|A|B|C||E|||A||B|C||||D||||A|||||||||||C|A|A|A||B|||A|B|A|B|C|||||||B|
2021|12|1200609|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|12|1200708|0|1|0|01DEC2021|B|41|C|B|D|A|A|A||C||E||||16|5|A|B|B|A|B|A|B|22|A|A|A|B|A|A|B||B|B|A|B|B|A|B||A|A|A|B|A|A|A|A|A|B|B||||||||G|H|I|||B|A|A|A|A|A|A|2|A|A|A|A|B|A|B||A|B|B|A|B|B|B|B|B|A|B|A|B|B|7|A|A|A|A|B||A|A|B|||E|||B|||||||||||A|A|B|C||||||||A|A|A|A||B|||A|B|A|||||||||B|Sem sugestão
2021|12|1200807|0|1|0|19OCT2021|B|45|C|B|D|A|A|A||||||||20|5|A|B|B|A|B|A|B||A|A|A|B|A|A|||A||||||||A|A|A|A|A|A|A|A|A|A|||A|||D|||G|||||A|A|A|A|A|A|A||A|B|A|A|B|A|A|A|B|A|A|A|A|A|A|A|A|A|A|A|B|A||A|B|A|A|A|A|A|A|B|C|||||B|||||||||||B|||||||||||B|A|A|A||B|||A|B|A|B||D||||||B|
2021|13|1300029|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1300060|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1300086|0|1|0|25NOV2021|A|41|C|B|D|A|A|A||C|D|E||||18|2|A|B|A|A|A|A|A|12|B|A|A|A|A|A|B||A|B|B|B|B|B|B||C|B|A|A|A|A|B|A|A|A|||A|B||||||H||||B|A|A|A|A|A|A|1|A|A|B|A|B|A|A|A|B|B||||||||||A|A|A|2|A|A|B|A|A|A|A||B|C||E|||A||B|C||B||||||A|A|B|||||||||C|A|A|A|A||||A|A|A||C|||||||B|Ótimo questionário.
2021|13|1300102|0|1|0|10DEC2021|B|42|C|B|D|A|B|||||||||||A|B|A|A|A|A|A|28|A|A|A|B|A|A|B||A|A|B|B|B|B|B||A|A|A|B|A|A|B|A|B|B|B||A|||D|||||I|||A|A|B|B|B|B|A|56|A|A|B|A|B|A|A|A|B|B||||||||||A|B|A|150|A|A|A|A|A|A|A|A|B|C|||||A||B|C|||||E|||A|||||||||||B|A|A|B|A||||A|A|A||C|||||||B|
2021|13|1300144|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1300201|0|1|0|14OCT2021|B|41|A|B|E|A|A|A|B|||||G|Presidente da Associação de Pais e Mestre e Comunitários - APMC|20|1|A|B|B|A|B|A|A|574|A|A|A|B|A|A|B||A|A|B|B|B|B|B||B|B|B|B|B|B|B|A|A|A|A|Curso de formação pelo educação conectada, sites do FNDE a respeito do funcionamento do PDDE.|||C|||||H|I|||A|A|A|A|A|B|A|184|B|A|A|A|B|A|B||B|B||||||||||A|A|A|15|B|A|B|A|B||A||B|C||E|||B|||||||||||A||B|C||||G|H|||B|B|B|B|A||||A|A||||||||||B|
2021|13|1300300|0|1|0|14OCT2021|A|56|F|B|E|A|A|A|B|C|D|E|F|||30|15|A|A|A|A|B|A|A|55|B|A|B|B|A|A|B||A|A|A|B|B|B|B||C|A|A|A|A|A|A|A|A|A|B|||||D|E||G|||||A|A|A|A|A|A|A|4|A|A|A|A|B|A|A|A|A|A||||||||||A|B|B|4|A|A|A|A|A|A|A|A|B||||||A||B|C||||D||||A|||||||||||C|A|A|C|A||||A|B|A||C|||||||B|O questionário está muito bem elaborado, o mesmo muito útil para melhoria da educação! .
2021|13|1300409|0|1|0|27OCT2021|B|56|C|B|D|A|A|A||C||E||||30|5|A|B|B|A|B|A|B|68|B|A|A|A|A|A|B||A|A|B|B|B|B|B||B||A|A|A|A||B|A|A|B|||||D|||G|H||||A|A|A|A|A|A|A|70|A|A|A|A|B|B|B||B|B||||||||||A|B|B|150|A|A|A|A|B||A||B|||E|||A||B||||||E|||A|||||||||||C|A|A|A|A||||A|A|A|B|C||||||||Nada a declarar.
2021|13|1300508|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1300607|0|1|0|09DEC2021|B|51|C|B|F|A|A|A|B|C|D|E||||25|5|A|B|A|A|A|A|A|83|A|A|A|A|A|A|A|MEIO AMBIENTE.REDE PROTEÇÃO E ATENDIMENTO A CRIANÇA E O ADOLESCENTE|A|A|A|A|A|A|B||C|A|A|A|A|B|A|A|A|A|B|||B|||||G|H||||A|A|A|A|A|A|A|1|B|A|A|A|A|A|A|B|B|B||||||||||A|A|A|1|B|A|A|A|A|B|A|A|B|C||E|||A||B|C||||D||||A|A||C|D|E|F|G|H|||C|A|A|A|A||||A|A|A||C|||||||B|SEM SUGESTÕES
2021|13|1300631|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1300680|0|1|0|25OCT2021|A||C||D|A|A|A||C|D|E|F|||17|2|A|B|B|A|B|A|A|750|A|A|A|A|A|A|||A|A|A|A|A|A|||B|A|A|A|A|A|A|A|A|A|||A|B|C|||||||||A|A|A|A|A|A||||||||||||||||||||||A|A|A|301|A|A|A|A|B||B||||||||B|||||||||||A|A|B|C|D|E|F|G|H|||B|A|A|A|A||||A|A|A|B|C|D|E|F||||B|SERIA INTERESSANTE INCLUIR TEMAS ATUALIZADOS
2021|13|1300706|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1300805|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1300839|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1300904|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1301001|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1301100|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1301159|0|1|0|01NOV2021|A|55|C|B|D|A|A|A||C|D|||||27|1|A|B|A|A|B|A|A|22|B|A|A|A|A|A|A|Secretaria de Esportes|A|B|B|B|B|B|B||B|A|A|A|A|B|A|B|B|A|B|||B||D|||G|||||A|A|A|B|A|A|A|1|A|B|B|A|B|A|A|B|B|B||||||||||A|B|A|5|A|A|B|A|A|B|A|A|B|||||G|A||B|C||||D||||A|A|B|C|D|E|F|G|H|||B|A|A|B|A||||A|A|A|B|C|||||||B|Incluir temas como aspectos administrativos das escolas
2021|13|1301209|0|1|0|21OCT2021|A|51|C|B|D|A|A|A|||D|E||||30|3|B|B|A|A|A|A|B|121|A|A|A|A|A|A|B||A|A|B|A|A|B|B||B|A|A|B|A|A|A|A|A|B|B|||B||D|||||I|||A|A|A|A|A|B|A|9|A|A|A|A|A|A|A|A|B|B||||||||||A|A|B|35|A|A|A|A|A|A|A|A||C||E|||A||B|C|||||||G|A|A||C|D||F|G||||B|A|A|B||B|||A|A|A||C|||||||B|Inclusão de tema: Boas práticas para a Secretaria de Educação;
2021|13|1301308|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1301407|0|1|0|04NOV2021|A|40|C|B|D|B|A|A||||||||20|3|A|B|B|A|B|A|B|80|B|A|A|B|A|A|A|Instituto Federal do Amazonas - Campus Eirunepé.Coordenadoria Regional de Educação - SEDUC Amazonas|A|B|B|B|B|B|B||C|B|B|B|B|A|B|A|B|B|B|||||D||||H|I|||A|A|A|B|B|B|A|5|B|A|B|A|B|A|B||B|B||||||||||A|A|B|7|A|A|B|A|B||A|A|B|C||E||G|A||B||||C|||||A||B|C|D|E||G||||C|A|A|A|A||C||A|A|||C|||||||B|Que se considerassem as especificidades de cada estado/região em relação ao conhecimento / conteúdo das provas.
2021|13|1301506|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1301605|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|13|1301654|0|1|0|14OCT2021|B|50|C|B|D|A|A|A||C||||||28|10|A|B|A|A|B|A|A|30|B|A|B|B|A|A|B||A|B|B|B|B|B|B|||||||||||||||||||||||||||||||A|60|B|A|A|A|B|A|A||||||||||||||||120|B|A|A|A|A||A|A||C|D|||G|A|A|B||||C|||||A||||||||H|||C|C|C|C|A||||B|B||||||||||B|não
2021|13|1301704|0|1|0|27OCT2021|B|59|C||D|B|B|||||||||||A|B|B|A|B|A|B|61|A|A|A|A|A|A|B||A|A|B|B|B|B|B||C|A|A|A|A|A|A|A|A|A|B|||B||D|||G|||||A|A|A|A|A|A|A|1|A|A|A|A|B|A|B||B|B||||||||||A|B|B|0|A|A|A|A|B||A|A|B|C|D|E|F||A||B|C||B||||||A|A|B|C|D|E|F|G|H|||B|A|A|B|A||C|D|A|A|A|B|||E|||||B|
2021|13|1301803|0|1|0|09DEC2021|B|52|C|||||||||||||||||A|A|B|A|B|23|B|A|A|A|A|B|B||A||B|B|B|B|||C|B|B|B|B|A|B|B|B|B||||B|C|D||||||||B|B|A|B|A||A|3|B|A|B|A|B|B|B||B|B||||||||||A|A|B|6|B|A|B|A|B||B||||||||B|||||||||||B|||||||||||B|A|A|B|A||||B|A|A||C|||||||B|
2021|13|1301852|0|1|0|18NOV2021|A|53|C|B|D|A|A|A|||D|E||||28|1|B|B|A|A|B|A|A|47|B|A|A|A|A|A|A|UNICEF - CMDDCA - SEDUC|A||||||||A|B|A|B|B|B|B|B|B|B|B|||B||D||F||||||B|B|B|B|B|B|A|1|A|A|B|A|B|B|A|A|B|B||||||||||A|B|B|2|A|A|B|A|A|A|A|A||C|||||B|||||||||||B|||||||||||C|A|A|B|A||||B|A|A|B|C|||||||B|
2021|13|1301902|0|1|0|22OCT2021|B|43|A|B|D|A|A|A||C||E||||20|1|A|B|B|A|A|A|A||A|A|A|A|A|A|B||A|A|A|A|A|B|B||B|A|A|A|A|A|A|A|A|A|B|||B||D||||H||||A|A|A|A|A|A|A|4|A|A|A|A|A|A|B||B|B||||||||||A|A|A|20|A|A|A|A|A|A|A|A|B||||||A|A|B|C|||||E|||A|A|B|C|||F|G|H|||A|A|A|A|A||C||A|A|A|B|C||E|||||B|
2021|13|1301951|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
